"","CaseNum","SegmentNum","SegmentNumOverall","TaskType","User","FeatureName","Value"
"10080",21,5,1120,"Retracting","Novice","Frequency",1
"10081",21,6,1121,"Retracting","Novice","Frequency",1
"10082",21,7,1122,"Coagulation","Novice","Frequency",2
"10083",21,8,1123,"Coagulation","Novice","Frequency",6
"10084",21,9,1124,"Coagulation","Novice","Frequency",3
"10085",21,12,1127,"Retracting","Novice","Frequency",1
"10086",21,13,1128,"Dissecting","Novice","Frequency",1
"10087",21,15,1130,"Dissecting","Novice","Frequency",1
"10088",21,16,1131,"Coagulation","Novice","Frequency",1
"10089",21,17,1132,"Coagulation","Novice","Frequency",3
"10090",21,18,1133,"Coagulation","Novice","Frequency",2
"10091",21,19,1134,"Coagulation","Novice","Frequency",8
"10092",21,20,1135,"Coagulation","Novice","Frequency",3
"10093",21,21,1136,"Coagulation","Novice","Frequency",2
"10094",21,22,1137,"Coagulation","Novice","Frequency",5
"10095",21,23,1138,"Coagulation","Novice","Frequency",3
"10096",21,24,1139,"Coagulation","Novice","Frequency",2
"10097",21,25,1140,"Coagulation","Novice","Frequency",2
"10098",21,26,1141,"Coagulation","Novice","Frequency",3
"10099",21,27,1142,"Coagulation","Novice","Frequency",1
"10100",21,28,1143,"Coagulation","Expert","Frequency",2
"10101",21,29,1144,"Coagulation","Novice","Frequency",3
"10102",21,30,1145,"Pulling","Novice","Frequency",5
"10103",21,31,1146,"Pulling","Novice","Frequency",3
"10104",21,32,1147,"Coagulation","Novice","Frequency",2
"10105",21,33,1148,"Coagulation","Novice","Frequency",2
"10106",21,34,1149,"Coagulation","Novice","Frequency",2
"10107",21,37,1152,"Coagulation","Novice","Frequency",3
"10108",21,38,1153,"Manipulation","Novice","Frequency",2
"10109",21,39,1154,"Coagulation","Novice","Frequency",4
"10110",21,40,1155,"Coagulation","Novice","Frequency",2
"10111",21,41,1156,"Manipulation","Novice","Frequency",1
"10112",21,42,1157,"Pulling","Novice","Frequency",3
"10113",21,43,1158,"Pulling","Novice","Frequency",9
"10114",21,44,1159,"Pulling","Novice","Frequency",8
"10115",21,45,1160,"Coagulation","Expert","Frequency",8
"10116",21,46,1161,"Coagulation","Expert","Frequency",8
"10117",2,1,1,"Coagulation","Expert","PeriodLn",20
"10118",2,2,2,"Pulling","Expert","PeriodLn",19
"10119",2,3,3,"Coagulation","Expert","PeriodLn",9.5
"10120",2,5,5,"Coagulation","Expert","PeriodLn",31
"10121",2,6,6,"Pulling","Expert","PeriodLn",6
"10122",2,7,7,"Coagulation","Expert","PeriodLn",5
"10123",2,8,8,"Coagulation","Expert","PeriodLn",16
"10124",2,9,9,"Coagulation","Expert","PeriodLn",12
"10125",2,10,10,"Coagulation","Expert","PeriodLn",20
"10126",2,11,11,"Dissecting","Expert","PeriodLn",2.3333
"10127",2,12,12,"Coagulation","Expert","PeriodLn",1
"10128",2,13,13,"Pulling","Expert","PeriodLn",3.3333
"10129",2,14,14,"Coagulation","Expert","PeriodLn",11
"10130",2,15,15,"Coagulation","Expert","PeriodLn",5
"10131",2,16,16,"Coagulation","Expert","PeriodLn",1.6667
"10132",2,17,17,"Coagulation","Expert","PeriodLn",10
"10133",2,18,18,"Coagulation","Expert","PeriodLn",35
"10134",2,19,19,"Coagulation","Expert","PeriodLn",9.5
"10135",2,20,20,"Coagulation","Expert","PeriodLn",10
"10136",2,21,21,"Coagulation","Expert","PeriodLn",21
"10137",2,22,22,"Coagulation","Expert","PeriodLn",12
"10138",2,23,23,"Coagulation","Expert","PeriodLn",2.3333
"10139",2,24,24,"Coagulation","Expert","PeriodLn",10
"10140",2,25,25,"Coagulation","Expert","PeriodLn",2
"10141",2,26,26,"Coagulation","Expert","PeriodLn",2.5
"10142",2,27,27,"Coagulation","Expert","PeriodLn",2.5
"10143",2,28,28,"Coagulation","Expert","PeriodLn",3
"10144",2,29,29,"Coagulation","Expert","PeriodLn",6
"10145",2,30,30,"Coagulation","Expert","PeriodLn",5
"10146",2,31,31,"Coagulation","Expert","PeriodLn",4
"10147",2,32,32,"Coagulation","Expert","PeriodLn",3.5
"10148",2,33,33,"Coagulation","Expert","PeriodLn",3.5
"10149",2,34,34,"Coagulation","Novice","PeriodLn",9
"10150",2,35,35,"Coagulation","Novice","PeriodLn",7
"10151",3,1,36,"Coagulation","Expert","PeriodLn",6.5
"10152",3,2,37,"Coagulation","Novice","PeriodLn",1
"10153",3,3,38,"Coagulation","Novice","PeriodLn",27
"10154",3,4,39,"Coagulation","Novice","PeriodLn",2
"10155",3,5,40,"Coagulation","Novice","PeriodLn",4.5
"10156",3,6,41,"Coagulation","Novice","PeriodLn",1.25
"10157",3,7,42,"Coagulation","Novice","PeriodLn",5.5
"10158",3,8,43,"Coagulation","Novice","PeriodLn",10
"10159",3,9,44,"Coagulation","Novice","PeriodLn",1.875
"10160",3,10,45,"Coagulation","Expert","PeriodLn",1.875
"10161",3,11,46,"Coagulation","Novice","PeriodLn",0.75
"10162",3,12,47,"Coagulation","Novice","PeriodLn",8
"10163",3,13,48,"Coagulation","Novice","PeriodLn",2
"10164",3,14,49,"Coagulation","Novice","PeriodLn",8.5
"10165",3,15,50,"Coagulation","Novice","PeriodLn",2
"10166",3,16,51,"Coagulation","Novice","PeriodLn",38
"10167",3,17,52,"Coagulation","Novice","PeriodLn",9
"10168",3,18,53,"Coagulation","Expert","PeriodLn",0.7778
"10169",3,19,54,"Coagulation","Expert","PeriodLn",2.25
"10170",3,20,55,"Coagulation","Novice","PeriodLn",20
"10171",3,21,56,"Coagulation","Novice","PeriodLn",5
"10172",3,22,57,"Coagulation","Novice","PeriodLn",2
"10173",3,23,58,"Coagulation","Expert","PeriodLn",0.75
"10174",3,24,59,"Coagulation","Novice","PeriodLn",10
"10175",3,25,60,"Coagulation","Novice","PeriodLn",8
"10176",3,26,61,"Coagulation","Novice","PeriodLn",2.5
"10177",3,27,62,"Coagulation","Novice","PeriodLn",10
"10178",3,28,63,"Coagulation","Novice","PeriodLn",1.8
"10179",3,29,64,"Coagulation","Novice","PeriodLn",1
"10180",3,30,65,"Coagulation","Novice","PeriodLn",4.6667
"10181",3,31,66,"Coagulation","Expert","PeriodLn",9.5
"10182",3,32,67,"Coagulation","Expert","PeriodLn",4
"10183",3,33,68,"Coagulation","Expert","PeriodLn",2.25
"10184",4,1,69,"Pulling","Expert","PeriodLn",3
"10185",4,2,70,"Pulling","Expert","PeriodLn",2.1667
"10186",4,3,71,"Pulling","Expert","PeriodLn",3.8
"10187",4,4,72,"Manipulation","Expert","PeriodLn",6
"10188",4,5,73,"Pulling","Expert","PeriodLn",2.25
"10189",4,6,74,"Pulling","Expert","PeriodLn",3
"10190",4,7,75,"Manipulation","Expert","PeriodLn",10
"10191",4,8,76,"Pulling","Expert","PeriodLn",3
"10192",4,9,77,"Pulling","Expert","PeriodLn",2.5
"10193",4,10,78,"Manipulation","Expert","PeriodLn",5
"10194",5,1,79,"Coagulation","Expert","PeriodLn",4
"10195",5,2,80,"Coagulation","Expert","PeriodLn",2.3333
"10196",5,3,81,"Coagulation","Expert","PeriodLn",3
"10197",5,4,82,"Coagulation","Expert","PeriodLn",4
"10198",5,5,83,"Coagulation","Expert","PeriodLn",5
"10199",5,6,84,"Coagulation","Expert","PeriodLn",5
"10200",5,7,85,"Coagulation","Expert","PeriodLn",1.75
"10201",5,8,86,"Coagulation","Expert","PeriodLn",14
"10202",5,9,87,"Coagulation","Expert","PeriodLn",5.5
"10203",5,10,88,"Coagulation","Novice","PeriodLn",2.2
"10204",5,11,89,"Coagulation","Novice","PeriodLn",2.8
"10205",5,12,90,"Coagulation","Novice","PeriodLn",2.6667
"10206",5,13,91,"Manipulation","Expert","PeriodLn",6
"10207",5,14,92,"Manipulation","Expert","PeriodLn",2
"10208",5,15,93,"Coagulation","Expert","PeriodLn",8
"10209",5,16,94,"Coagulation","Novice","PeriodLn",13
"10210",5,17,95,"Coagulation","Novice","PeriodLn",12
"10211",5,18,96,"Coagulation","Novice","PeriodLn",11
"10212",5,19,97,"Coagulation","Novice","PeriodLn",3
"10213",5,20,98,"Manipulation","Novice","PeriodLn",19
"10214",5,21,99,"Coagulation","Novice","PeriodLn",5
"10215",5,23,101,"Coagulation","Novice","PeriodLn",0.8571
"10216",5,24,102,"Manipulation","Novice","PeriodLn",8.5
"10217",5,25,103,"Coagulation","Novice","PeriodLn",7
"10218",5,26,104,"Manipulation","Novice","PeriodLn",6
"10219",5,27,105,"Manipulation","Novice","PeriodLn",5
"10220",5,28,106,"Coagulation","Novice","PeriodLn",8
"10221",5,29,107,"Coagulation","Novice","PeriodLn",2.875
"10222",5,30,108,"Coagulation","Novice","PeriodLn",1.2222
"10223",5,31,109,"Coagulation","Novice","PeriodLn",5.2
"10224",5,32,110,"Coagulation","Novice","PeriodLn",1
"10225",5,33,111,"Coagulation","Expert","PeriodLn",0.8333
"10226",5,34,112,"Coagulation","Expert","PeriodLn",2.75
"10227",5,35,113,"Coagulation","Expert","PeriodLn",5
"10228",5,36,114,"Coagulation","Expert","PeriodLn",11
"10229",5,37,115,"Manipulation","Expert","PeriodLn",4
"10230",5,38,116,"Manipulation","Expert","PeriodLn",3
"10231",5,39,117,"Coagulation","Expert","PeriodLn",18
"10232",5,40,118,"Coagulation","Novice","PeriodLn",6.6667
"10233",5,41,119,"Coagulation","Novice","PeriodLn",56
"10234",5,42,120,"Coagulation","Novice","PeriodLn",0.5
"10235",5,43,121,"Coagulation","Novice","PeriodLn",14
"10236",5,44,122,"Coagulation","Novice","PeriodLn",3.8571
"10237",5,45,123,"Coagulation","Expert","PeriodLn",4.25
"10238",5,46,124,"Coagulation","Expert","PeriodLn",12.5
"10239",5,47,125,"Manipulation","Expert","PeriodLn",5
"10240",5,48,126,"Manipulation","Expert","PeriodLn",5
"10241",5,49,127,"Manipulation","Expert","PeriodLn",4
"10242",5,50,128,"Coagulation","Expert","PeriodLn",4.5
"10243",5,51,129,"Coagulation","Expert","PeriodLn",25
"10244",5,52,130,"Coagulation","Expert","PeriodLn",4.25
"10245",5,53,131,"Coagulation","Expert","PeriodLn",4
"10246",5,54,132,"Coagulation","Expert","PeriodLn",10
"10247",5,55,133,"Coagulation","Novice","PeriodLn",13
"10248",5,56,134,"Coagulation","Novice","PeriodLn",6.6667
"10249",5,57,135,"Coagulation","Novice","PeriodLn",2
"10250",5,58,136,"Coagulation","Novice","PeriodLn",3.1667
"10251",5,59,137,"Coagulation","Expert","PeriodLn",8
"10252",5,60,138,"Coagulation","Expert","PeriodLn",1
"10253",5,61,139,"Manipulation","Expert","PeriodLn",3
"10254",5,62,140,"Manipulation","Expert","PeriodLn",3
"10255",5,63,141,"Coagulation","Expert","PeriodLn",3
"10256",5,64,142,"Coagulation","Expert","PeriodLn",12
"10257",5,65,143,"Coagulation","Expert","PeriodLn",3.25
"10258",5,66,144,"Manipulation","Expert","PeriodLn",2
"10259",5,67,145,"Manipulation","Expert","PeriodLn",2
"10260",5,68,146,"Coagulation","Novice","PeriodLn",5
"10261",5,69,147,"Coagulation","Novice","PeriodLn",6.6
"10262",5,70,148,"Coagulation","Novice","PeriodLn",3.3333
"10263",5,71,149,"Coagulation","Novice","PeriodLn",7
"10264",5,72,150,"Coagulation","Novice","PeriodLn",3.25
"10265",5,73,151,"Coagulation","Novice","PeriodLn",1.6
"10266",5,74,152,"Coagulation","Novice","PeriodLn",11
"10267",5,75,153,"Coagulation","Novice","PeriodLn",5
"10268",5,76,154,"Coagulation","Novice","PeriodLn",2.8
"10269",5,77,155,"Coagulation","Expert","PeriodLn",4
"10270",5,78,156,"Coagulation","Expert","PeriodLn",5.75
"10271",5,79,157,"Coagulation","Expert","PeriodLn",3.2857
"10272",5,80,158,"Manipulation","Expert","PeriodLn",5
"10273",5,81,159,"Coagulation","Expert","PeriodLn",1
"10274",5,82,160,"Coagulation","Expert","PeriodLn",2.8
"10275",5,83,161,"Manipulation","Expert","PeriodLn",3
"10276",5,84,162,"Coagulation","Expert","PeriodLn",8
"10277",5,85,163,"Manipulation","Expert","PeriodLn",6
"10278",5,86,164,"Coagulation","Expert","PeriodLn",8.75
"10279",5,87,165,"Coagulation","Expert","PeriodLn",6.3333
"10280",5,88,166,"Coagulation","Expert","PeriodLn",3
"10281",5,89,167,"Coagulation","Expert","PeriodLn",3.25
"10282",5,90,168,"Coagulation","Expert","PeriodLn",3.3333
"10283",5,91,169,"Manipulation","Expert","PeriodLn",6
"10284",5,92,170,"Coagulation","Expert","PeriodLn",4.1667
"10285",5,93,171,"Coagulation","Expert","PeriodLn",5.3333
"10286",5,94,172,"Coagulation","Expert","PeriodLn",2
"10287",5,95,173,"Coagulation","Expert","PeriodLn",8
"10288",5,96,174,"Coagulation","Expert","PeriodLn",2
"10289",5,97,175,"Coagulation","Expert","PeriodLn",2.1667
"10290",5,98,176,"Manipulation","Expert","PeriodLn",4
"10291",5,99,177,"Manipulation","Expert","PeriodLn",2
"10292",5,100,178,"Manipulation","Expert","PeriodLn",2
"10293",5,101,179,"Manipulation","Expert","PeriodLn",4
"10294",5,102,180,"Manipulation","Expert","PeriodLn",4
"10295",5,103,181,"Manipulation","Expert","PeriodLn",1
"10296",5,104,182,"Manipulation","Expert","PeriodLn",4
"10297",5,105,183,"Coagulation","Expert","PeriodLn",1.7143
"10298",5,106,184,"Manipulation","Expert","PeriodLn",2
"10299",5,107,185,"Manipulation","Expert","PeriodLn",2.5
"10300",5,108,186,"Coagulation","Expert","PeriodLn",17.5
"10301",5,109,187,"Manipulation","Expert","PeriodLn",6
"10302",5,110,188,"Coagulation","Expert","PeriodLn",6.5
"10303",5,111,189,"Coagulation","Expert","PeriodLn",10.5
"10304",5,112,190,"Coagulation","Expert","PeriodLn",6.5
"10305",5,113,191,"Coagulation","Expert","PeriodLn",18
"10306",5,114,192,"Coagulation","Expert","PeriodLn",1.2222
"10307",5,115,193,"Coagulation","Expert","PeriodLn",0.8
"10308",5,116,194,"Manipulation","Expert","PeriodLn",4
"10309",5,117,195,"Manipulation","Expert","PeriodLn",4
"10310",5,118,196,"Manipulation","Expert","PeriodLn",2
"10311",5,119,197,"Coagulation","Expert","PeriodLn",5.5
"10312",5,120,198,"Coagulation","Expert","PeriodLn",3.5
"10313",5,121,199,"Manipulation","Expert","PeriodLn",4
"10314",5,122,200,"Coagulation","Expert","PeriodLn",4
"10315",5,123,201,"Coagulation","Expert","PeriodLn",0.875
"10316",5,124,202,"Manipulation","Expert","PeriodLn",4
"10317",5,125,203,"Manipulation","Expert","PeriodLn",2
"10318",5,126,204,"Manipulation","Expert","PeriodLn",5
"10319",5,127,205,"Manipulation","Expert","PeriodLn",3
"10320",5,128,206,"Manipulation","Expert","PeriodLn",7
"10321",5,129,207,"Manipulation","Expert","PeriodLn",6
"10322",5,130,208,"Manipulation","Expert","PeriodLn",5
"10323",5,131,209,"Manipulation","Expert","PeriodLn",3
"10324",5,132,210,"Coagulation","Expert","PeriodLn",0.8333
"10325",5,133,211,"Coagulation","Expert","PeriodLn",1.25
"10326",5,134,212,"Coagulation","Expert","PeriodLn",3
"10327",5,135,213,"Manipulation","Expert","PeriodLn",11
"10328",5,136,214,"Manipulation","Expert","PeriodLn",8
"10329",5,137,215,"Manipulation","Expert","PeriodLn",17
"10330",5,138,216,"Manipulation","Expert","PeriodLn",6
"10331",5,139,217,"Coagulation","Expert","PeriodLn",1.3333
"10332",5,140,218,"Manipulation","Expert","PeriodLn",3
"10333",5,141,219,"Manipulation","Expert","PeriodLn",7
"10334",5,142,220,"Manipulation","Expert","PeriodLn",4
"10335",5,143,221,"Manipulation","Expert","PeriodLn",3
"10336",5,144,222,"Manipulation","Expert","PeriodLn",4
"10337",5,145,223,"Manipulation","Expert","PeriodLn",2
"10338",5,146,224,"Manipulation","Expert","PeriodLn",3
"10339",5,147,225,"Manipulation","Expert","PeriodLn",6
"10340",5,148,226,"Manipulation","Expert","PeriodLn",4
"10341",5,149,227,"Manipulation","Expert","PeriodLn",1.3333
"10342",5,150,228,"Coagulation","Expert","PeriodLn",3.8
"10343",5,151,229,"Manipulation","Expert","PeriodLn",2
"10344",5,152,230,"Coagulation","Expert","PeriodLn",4
"10345",5,153,231,"Coagulation","Expert","PeriodLn",10
"10346",5,154,232,"Coagulation","Novice","PeriodLn",1.1429
"10347",5,156,234,"Coagulation","Novice","PeriodLn",3.4
"10348",6,1,235,"Coagulation","Expert","PeriodLn",8
"10349",6,2,236,"Coagulation","Expert","PeriodLn",1.4286
"10350",6,3,237,"Coagulation","Novice","PeriodLn",8
"10351",6,4,238,"Coagulation","Expert","PeriodLn",1.4
"10352",6,5,239,"Coagulation","Expert","PeriodLn",8
"10353",6,6,240,"Coagulation","Expert","PeriodLn",6.5
"10354",6,7,241,"Coagulation","Expert","PeriodLn",4
"10355",6,8,242,"Coagulation","Expert","PeriodLn",8.5
"10356",6,9,243,"Coagulation","Expert","PeriodLn",3.5
"10357",6,10,244,"Coagulation","Expert","PeriodLn",2.3333
"10358",6,11,245,"Coagulation","Expert","PeriodLn",1.375
"10359",6,12,246,"Coagulation","Expert","PeriodLn",4.3333
"10360",6,13,247,"Coagulation","Expert","PeriodLn",1.4
"10361",6,14,248,"Coagulation","Expert","PeriodLn",1.2857
"10362",6,15,249,"Coagulation","Expert","PeriodLn",4
"10363",6,16,250,"Coagulation","Expert","PeriodLn",5.5
"10364",6,17,251,"Coagulation","Expert","PeriodLn",2.75
"10365",6,18,252,"Coagulation","Expert","PeriodLn",3.25
"10366",6,19,253,"Coagulation","Expert","PeriodLn",12.5
"10367",6,20,254,"Coagulation","Expert","PeriodLn",12
"10368",6,21,255,"Coagulation","Expert","PeriodLn",11
"10369",6,22,256,"Coagulation","Expert","PeriodLn",0.5556
"10370",6,23,257,"Coagulation","Novice","PeriodLn",15
"10371",6,24,258,"Coagulation","Expert","PeriodLn",10
"10372",6,25,259,"Coagulation","Expert","PeriodLn",5.8
"10373",6,26,260,"Coagulation","Expert","PeriodLn",7.6667
"10374",6,27,261,"Coagulation","Expert","PeriodLn",1.8
"10375",6,28,262,"Coagulation","Expert","PeriodLn",1.375
"10376",6,29,263,"Coagulation","Expert","PeriodLn",3.1111
"10377",6,30,264,"Coagulation","Expert","PeriodLn",3.8333
"10378",6,31,265,"Coagulation","Expert","PeriodLn",2.3333
"10379",6,32,266,"Coagulation","Expert","PeriodLn",1.75
"10380",6,33,267,"Coagulation","Expert","PeriodLn",0.5
"10381",6,34,268,"Coagulation","Expert","PeriodLn",11
"10382",6,35,269,"Coagulation","Expert","PeriodLn",1.75
"10383",6,37,271,"Coagulation","Expert","PeriodLn",1.75
"10384",6,38,272,"Coagulation","Expert","PeriodLn",6
"10385",6,39,273,"Manipulation","Expert","PeriodLn",3
"10386",6,40,274,"Coagulation","Expert","PeriodLn",2
"10387",6,41,275,"Coagulation","Expert","PeriodLn",1.1667
"10388",6,42,276,"Coagulation","Expert","PeriodLn",13.5
"10389",6,43,277,"Coagulation","Expert","PeriodLn",1.5
"10390",6,44,278,"Coagulation","Expert","PeriodLn",3.7778
"10391",6,45,279,"Coagulation","Expert","PeriodLn",1
"10392",6,46,280,"Coagulation","Expert","PeriodLn",1.7143
"10393",6,47,281,"Coagulation","Expert","PeriodLn",3
"10394",6,48,282,"Coagulation","Expert","PeriodLn",2.8333
"10395",6,49,283,"Coagulation","Expert","PeriodLn",4.25
"10396",6,50,284,"Coagulation","Novice","PeriodLn",0.7778
"10397",6,51,285,"Coagulation","Novice","PeriodLn",5.5
"10398",6,52,286,"Coagulation","Expert","PeriodLn",36
"10399",6,53,287,"Coagulation","Expert","PeriodLn",11.5
"10400",6,54,288,"Coagulation","Expert","PeriodLn",5
"10401",6,55,289,"Coagulation","Expert","PeriodLn",5
"10402",6,56,290,"Manipulation","Expert","PeriodLn",3
"10403",6,57,291,"Coagulation","Expert","PeriodLn",3.6667
"10404",6,58,292,"Coagulation","Expert","PeriodLn",4
"10405",6,59,293,"Coagulation","Expert","PeriodLn",4.5
"10406",6,60,294,"Coagulation","Expert","PeriodLn",2.4
"10407",6,61,295,"Coagulation","Expert","PeriodLn",9
"10408",6,62,296,"Coagulation","Expert","PeriodLn",0.8
"10409",6,63,297,"Dissecting","Expert","PeriodLn",11.6667
"10410",6,65,299,"Dissecting","Expert","PeriodLn",3.4
"10411",6,66,300,"Manipulation","Expert","PeriodLn",5
"10412",6,67,301,"Manipulation","Expert","PeriodLn",5
"10413",6,68,302,"Coagulation","Expert","PeriodLn",2.3333
